"IOC3_1_Binomial"	"SpeciesID"	"IOC3_1_Order"	"IOC3_1_Family"	"IOC3_1_Genus"	"IOC3_1_Species"	"Taxonomic_Comments"	"Extinct_full"	"Extinct_partial"	"Marine_full"	"Marine_partial"	"Migratory_status"	"Migr_dir_full"	"Migr_dir_partial"	"Migr_dir_local"	"Migr_disp_full"	"Migr_disp_partial"	"Migr_disp_local"	"Migr_altitudinal"	"Irruptive"	"Nomad_full"	"Nomad_partial"	"Nomad_local"	"Resid_full"	"Resid_partial"	"Unknown"	"Uncertain"	"Migratory_status_Comments"	"Doublechecked"
"Mascarenotus_murivorus"	2839	"STRIGIFORMES"	"Strigidae"	"Mascarenotus"	"murivorus"	"extinct"	1	0	0	0	"extinct"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	NA
"Megascops_flammeolus"	2840	"STRIGIFORMES"	"Strigidae"	"Megascops"	"flammeolus"	"HBW: Otus_flammeolus, now Psiloscops_flammeolus"	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"movements poorly understood, very probably migratory N popltns, likely resident in S, nomadic behaviour unlikely"	1
"Megascops_asio"	2841	"STRIGIFORMES"	"Strigidae"	"Megascops"	"asio"	"HBW: Otus_asio"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident, may make local or altitud movements in severe winters or during food shortages"	1
"Megascops_kennicottii"	2842	"STRIGIFORMES"	"Strigidae"	"Megascops"	"kennicottii"	"HBW: Otus_kennicottii"	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	"most popltns resident, partial migrant in N"	1
"Megascops_seductus"	2843	"STRIGIFORMES"	"Strigidae"	"Megascops"	"seductus"	"HBW: Otus_seductus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_cooperi"	2844	"STRIGIFORMES"	"Strigidae"	"Megascops"	"cooperi"	"HBW: Otus_cooperi"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_trichopsis"	2845	"STRIGIFORMES"	"Strigidae"	"Megascops"	"trichopsis"	"HBW: Otus_trichopsis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident, perhaps some vertical migration esp in N of range"	1
"Megascops_choliba"	2846	"STRIGIFORMES"	"Strigidae"	"Megascops"	"choliba"	"HBW: Otus_choliba"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"little known, probably resident"	NA
"Megascops_roboratus"	2847	"STRIGIFORMES"	"Strigidae"	"Megascops"	"roboratus"	"HBW: Otus_roboratus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_koepckeae"	2848	"STRIGIFORMES"	"Strigidae"	"Megascops"	"koepckeae"	"HBW: Otus_koepckeae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumed resident (HBW map year-round)"	NA
"Megascops_clarkii"	2849	"STRIGIFORMES"	"Strigidae"	"Megascops"	"clarkii"	"HBW: Otus_clarkii"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably resident"	NA
"Megascops_barbarus"	2850	"STRIGIFORMES"	"Strigidae"	"Megascops"	"barbarus"	"HBW: Otus_barbarus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_ingens"	2851	"STRIGIFORMES"	"Strigidae"	"Megascops"	"ingens"	"HBW: Otus_ingens"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_colombianus"	2852	"STRIGIFORMES"	"Strigidae"	"Megascops"	"colombianus"	"HBW: Otus_colombianus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_petersoni"	2853	"STRIGIFORMES"	"Strigidae"	"Megascops"	"petersoni"	"HBW: Otus_petersoni"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_marshalli"	2854	"STRIGIFORMES"	"Strigidae"	"Megascops"	"marshalli"	"HBW: Otus_marshalli"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_watsonii"	2855	"STRIGIFORMES"	"Strigidae"	"Megascops"	"watsonii"	"HBW: Otus_watsonii"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably resident"	NA
"Megascops_guatemalae"	2856	"STRIGIFORMES"	"Strigidae"	"Megascops"	"guatemalae"	"HBW: Otus_guatemalae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_vermiculatus"	2857	"STRIGIFORMES"	"Strigidae"	"Megascops"	"vermiculatus"	"in HBW Otus_vermiculatus and includes races roraimae and napensis; also includes centralis as a form of vermiculatus nominate subspecies"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_roraimae"	2858	"STRIGIFORMES"	"Strigidae"	"Megascops"	"roraimae"	"in HBW roraimae is a race of Otus_vermiculatus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_centralis"	2859	"STRIGIFORMES"	"Strigidae"	"Megascops"	"centralis"	"in HBW included in nominate subspecies of Megascops_vermiculatus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	1
"Megascops_napensis"	2860	"STRIGIFORMES"	"Strigidae"	"Megascops"	"napensis"	"in HBW napensis is a race of Otus_vermiculatus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_hoyi"	2861	"STRIGIFORMES"	"Strigidae"	"Megascops"	"hoyi"	"HBW: Otus_hoyi"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident, some altitud movements in winter likely"	NA
"Megascops_atricapilla"	2862	"STRIGIFORMES"	"Strigidae"	"Megascops"	"atricapilla"	"HBW: Otus_atricapillus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_sanctaecatarinae"	2863	"STRIGIFORMES"	"Strigidae"	"Megascops"	"sanctaecatarinae"	"HBW: Otus_sanctaecatarinae"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Megascops_nudipes"	2864	"STRIGIFORMES"	"Strigidae"	"Megascops"	"nudipes"	"HBW: Otus_nudipes"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Megascops_albogularis"	2865	"STRIGIFORMES"	"Strigidae"	"Megascops"	"albogularis"	"HBW: Otus_albogularis"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident, likely makes seasonal altitud movements"	NA
"Pyrroglaux_podargina"	2866	"STRIGIFORMES"	"Strigidae"	"Pyrroglaux"	"podargina"	"HBW: Pyrroglaux_podarginus"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Gymnoglaux_lawrencii"	2867	"STRIGIFORMES"	"Strigidae"	"Gymnoglaux"	"lawrencii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ptilopsis_leucotis"	2868	"STRIGIFORMES"	"Strigidae"	"Ptilopsis"	"leucotis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident, possibly short-distance movements depending on rains and prey abundance"	1
"Ptilopsis_granti"	2869	"STRIGIFORMES"	"Strigidae"	"Ptilopsis"	"granti"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	"generally resident with some local wandering, fairly nomadic in dry parts of range with local irruptions"	1
"Bubo_scandiacus"	2870	"STRIGIFORMES"	"Strigidae"	"Bubo"	"scandiacus"	"HBW: Nyctea_scandiaca"	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	"mostly migratory and nomadic, some remain in breeding area all year if conditions allow, unpredictable movements (prey availability), some seasonal patterns, periodically irruptive"	1
"Bubo_virginianus"	2871	"STRIGIFORMES"	"Strigidae"	"Bubo"	"virginianus"	""	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	"mostly resident, some movement S by N birds"	1
"Bubo_magellanicus"	2872	"STRIGIFORMES"	"Strigidae"	"Bubo"	"magellanicus"	""	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	"resident, some birds in extreme S move N in winter"	1
"Bubo_bubo"	2873	"STRIGIFORMES"	"Strigidae"	"Bubo"	"bubo"	""	0	0	0	0	"resident"	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	"resident in most of range, some in N of range move S in winter depending on food availability, can be highly nomadic in harsh winter conditions of NE range"	1
"Bubo_bengalensis"	2874	"STRIGIFORMES"	"Strigidae"	"Bubo"	"bengalensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_ascalaphus"	2875	"STRIGIFORMES"	"Strigidae"	"Bubo"	"ascalaphus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_capensis"	2876	"STRIGIFORMES"	"Strigidae"	"Bubo"	"capensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"generally resident"	1
"Bubo_africanus"	2877	"STRIGIFORMES"	"Strigidae"	"Bubo"	"africanus"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"generally resident, local vertical movements"	1
"Bubo_cinerascens"	2878	"STRIGIFORMES"	"Strigidae"	"Bubo"	"cinerascens"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"resident, some local altitud movements"	1
"Bubo_poensis"	2879	"STRIGIFORMES"	"Strigidae"	"Bubo"	"poensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently resident"	NA
"Bubo_vosseleri"	2880	"STRIGIFORMES"	"Strigidae"	"Bubo"	"vosseleri"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably resident, possibly vertical movements to lower levels in cold weather"	NA
"Bubo_nipalensis"	2881	"STRIGIFORMES"	"Strigidae"	"Bubo"	"nipalensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_sumatranus"	2882	"STRIGIFORMES"	"Strigidae"	"Bubo"	"sumatranus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_shelleyi"	2883	"STRIGIFORMES"	"Strigidae"	"Bubo"	"shelleyi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_lacteus"	2884	"STRIGIFORMES"	"Strigidae"	"Bubo"	"lacteus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_coromandus"	2885	"STRIGIFORMES"	"Strigidae"	"Bubo"	"coromandus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_leucostictus"	2886	"STRIGIFORMES"	"Strigidae"	"Bubo"	"leucostictus"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_philippensis"	2887	"STRIGIFORMES"	"Strigidae"	"Bubo"	"philippensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Bubo_blakistoni"	2888	"STRIGIFORMES"	"Strigidae"	"Bubo"	"blakistoni"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ketupa_zeylonensis"	2889	"STRIGIFORMES"	"Strigidae"	"Ketupa"	"zeylonensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ketupa_flavipes"	2890	"STRIGIFORMES"	"Strigidae"	"Ketupa"	"flavipes"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Ketupa_ketupu"	2891	"STRIGIFORMES"	"Strigidae"	"Ketupa"	"ketupu"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Scotopelia_peli"	2892	"STRIGIFORMES"	"Strigidae"	"Scotopelia"	"peli"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"resident, with some local wandering due to seasonal fluctuations in water level"	1
"Scotopelia_ussheri"	2893	"STRIGIFORMES"	"Strigidae"	"Scotopelia"	"ussheri"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Scotopelia_bouvieri"	2894	"STRIGIFORMES"	"Strigidae"	"Scotopelia"	"bouvieri"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Strix_seloputo"	2895	"STRIGIFORMES"	"Strigidae"	"Strix"	"seloputo"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_ocellata"	2896	"STRIGIFORMES"	"Strigidae"	"Strix"	"ocellata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_leptogrammica"	2897	"STRIGIFORMES"	"Strigidae"	"Strix"	"leptogrammica"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_aluco"	2898	"STRIGIFORMES"	"Strigidae"	"Strix"	"aluco"	"in HBW Strix_aluco includes race nivicola"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident and territorial throughout year"	1
"Strix_nivicolum"	2899	"STRIGIFORMES"	"Strigidae"	"Strix"	"nivicolum"	"in HBW nivicola is race of Strix_aluco, but it is a separate species in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"mostly resident, although may move to lower elevations in winter (text on aluco in HBW)"	1
"Strix_butleri"	2900	"STRIGIFORMES"	"Strigidae"	"Strix"	"butleri"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_occidentalis"	2901	"STRIGIFORMES"	"Strigidae"	"Strix"	"occidentalis"	""	0	0	0	0	"resident"	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	"mostly resident, short-range seasonal movements and altitud shifts"	1
"Strix_varia"	2902	"STRIGIFORMES"	"Strigidae"	"Strix"	"varia"	"in HBW includes sartorii"	0	0	0	0	"resident"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	"mostly resident, more northerly popltns sometimes move S dep on prey availability"	1
"Strix_sartorii"	2903	"STRIGIFORMES"	"Strigidae"	"Strix"	"sartorii"	"in HBW included in Strix_varia"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident (text on varia in HBW)"	1
"Strix_fulvescens"	2904	"STRIGIFORMES"	"Strigidae"	"Strix"	"fulvescens"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_hylophila"	2905	"STRIGIFORMES"	"Strigidae"	"Strix"	"hylophila"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Strix_chacoensis"	2906	"STRIGIFORMES"	"Strigidae"	"Strix"	"chacoensis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_rufipes"	2907	"STRIGIFORMES"	"Strigidae"	"Strix"	"rufipes"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_uralensis"	2908	"STRIGIFORMES"	"Strigidae"	"Strix"	"uralensis"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"mainly resident, but low proportion of females show seasonal wandering and shifts of breeding territories, otherwise territorial"	1
"Strix_davidi"	2909	"STRIGIFORMES"	"Strigidae"	"Strix"	"davidi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_nebulosa"	2910	"STRIGIFORMES"	"Strigidae"	"Strix"	"nebulosa"	""	0	0	0	0	"nomadic"	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	"resident and nomadic, movement patters variable, can be highly irruptive influenced by prey availability, can occasionally breed well outside normal range, also altitud movements"	1
"Strix_woodfordii"	2911	"STRIGIFORMES"	"Strigidae"	"Strix"	"woodfordii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_virgata"	2912	"STRIGIFORMES"	"Strigidae"	"Strix"	"virgata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_albitarsis"	2913	"STRIGIFORMES"	"Strigidae"	"Strix"	"albitarsis"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_nigrolineata"	2914	"STRIGIFORMES"	"Strigidae"	"Strix"	"nigrolineata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Strix_huhula"	2915	"STRIGIFORMES"	"Strigidae"	"Strix"	"huhula"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Jubula_lettii"	2916	"STRIGIFORMES"	"Strigidae"	"Jubula"	"lettii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Lophostrix_cristata"	2917	"STRIGIFORMES"	"Strigidae"	"Lophostrix"	"cristata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Pulsatrix_perspicillata"	2918	"STRIGIFORMES"	"Strigidae"	"Pulsatrix"	"perspicillata"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Pulsatrix_koeniswaldiana"	2919	"STRIGIFORMES"	"Strigidae"	"Pulsatrix"	"koeniswaldiana"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Pulsatrix_melanota"	2920	"STRIGIFORMES"	"Strigidae"	"Pulsatrix"	"melanota"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Surnia_ulula"	2921	"STRIGIFORMES"	"Strigidae"	"Surnia"	"ulula"	""	0	0	0	0	"dispersive migratory"	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	"dispersive and irruptive, essentially nomadic (prey availability), seasonal pattern when voles at normal levels but when vole numbers crash (usually every 4 years) irruptions occur"	1
"Glaucidium_passerinum"	2922	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"passerinum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"mainly resident"	NA
"Glaucidium_brodiei"	2923	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"brodiei"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"some altitud movements suspected"	NA
"Glaucidium_perlatum"	2924	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"perlatum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_californicum"	2925	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"californicum"	""	0	0	0	0	"resident"	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	"partly resident, also either migratory or wandering, long-distance movements unknown, local movements apparent in W and appears to be vertical migrant, but confirmation needed"	1
"Glaucidium_gnoma"	2926	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"gnoma"	"includes hoskinsii"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumed resident"	NA
"Glaucidium_cobanense"	2927	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"cobanense"	"recently split from Glaucidium_gnoma"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_costaricanum"	2928	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"costaricanum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably resident"	NA
"Glaucidium_jardinii"	2929	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"jardinii"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_nubicola"	2930	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"nubicola"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"presumably resident"	NA
"Glaucidium_bolivianum"	2931	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"bolivianum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably mostly resident, although might perform some elevational movements"	1
"Glaucidium_palmarum"	2932	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"palmarum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_sanchezi"	2933	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"sanchezi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_mooreorum"	2934	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"mooreorum"	"recently described, not in SibleyMonroe, not in HBW books, but is in HBW online"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Glaucidium_griseiceps"	2935	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"griseiceps"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_parkeri"	2936	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"parkeri"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Glaucidium_hardyi"	2937	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"hardyi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, probably resident"	NA
"Glaucidium_minutissimum"	2938	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"minutissimum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_brasilianum"	2939	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"brasilianum"	"includes tucumanum"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_peruanum"	2940	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"peruanum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"probably resident"	NA
"Glaucidium_nana"	2941	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"nana"	"HBW: Glaucidium_nanum"	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"partial migrant, southernmost popltns migrate to N, others partly resident"	1
"Glaucidium_siju"	2942	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"siju"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_tephronotum"	2943	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"tephronotum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_sjostedti"	2944	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"sjostedti"	""	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"probably resident, making only local movements"	1
"Glaucidium_cuculoides"	2945	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"cuculoides"	""	0	0	0	0	"resident"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	"mainly resident with altitud movements"	1
"Glaucidium_castanopterum"	2946	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"castanopterum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_radiatum"	2947	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"radiatum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_castanotum"	2948	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"castanotum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_capense"	2949	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"capense"	"includes castaneum"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Glaucidium_albertinum"	2950	"STRIGIFORMES"	"Strigidae"	"Glaucidium"	"albertinum"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"movements unknown, probably resident"	NA
"Xenoglaux_loweryi"	2951	"STRIGIFORMES"	"Strigidae"	"Xenoglaux"	"loweryi"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"no information, presumably resident"	NA
"Micrathene_whitneyi"	2952	"STRIGIFORMES"	"Strigidae"	"Micrathene"	"whitneyi"	""	0	0	0	0	"directional migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"N popltns migratory, S ones resident"	1
"Athene_noctua"	2953	"STRIGIFORMES"	"Strigidae"	"Athene"	"noctua"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"essentially resident"	NA
"Athene_brama"	2954	"STRIGIFORMES"	"Strigidae"	"Athene"	"brama"	""	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Athene_cunicularia"	2955	"STRIGIFORMES"	"Strigidae"	"Athene"	"cunicularia"	""	0	0	0	0	"directional migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	"N popltns migratory or dispersive, little information on routes, times, and wintering areas, S popltns essentially non-migratory"	1
"Heteroglaux_blewitti"	2956	"STRIGIFORMES"	"Strigidae"	"Heteroglaux"	"blewitti"	"HBW: Athene_blewitti"	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"apparently resident"	NA
